name,email,score
User6500,user6500@example.com,62
User6501,user6501@example.com,86
User6502,user6502@example.com,69
User6503,user6503@example.com,11
User6504,user6504@example.com,89
User6505,user6505@example.com,65
User6506,user6506@example.com,83
User6507,user6507@example.com,9
User6508,user6508@example.com,86
User6509,user6509@example.com,69
User6510,user6510@example.com,73
User6511,user6511@example.com,54
User6512,user6512@example.com,2
User6513,user6513@example.com,41
User6514,user6514@example.com,5
User6515,user6515@example.com,63
User6516,user6516@example.com,17
User6517,user6517@example.com,49
User6518,user6518@example.com,31
User6519,user6519@example.com,3
User6520,user6520@example.com,58
User6521,user6521@example.com,58
User6522,user6522@example.com,61
User6523,user6523@example.com,81
User6524,user6524@example.com,8
User6525,user6525@example.com,93
User6526,user6526@example.com,2
User6527,user6527@example.com,77
User6528,user6528@example.com,42
User6529,user6529@example.com,29
User6530,user6530@example.com,70
User6531,user6531@example.com,59
User6532,user6532@example.com,23
User6533,user6533@example.com,73
User6534,user6534@example.com,43
User6535,user6535@example.com,57
User6536,user6536@example.com,35
User6537,user6537@example.com,32
User6538,user6538@example.com,25
User6539,user6539@example.com,5
User6540,user6540@example.com,72
User6541,user6541@example.com,82
User6542,user6542@example.com,90
User6543,user6543@example.com,57
User6544,user6544@example.com,58
User6545,user6545@example.com,94
User6546,user6546@example.com,71
User6547,user6547@example.com,70
User6548,user6548@example.com,37
User6549,user6549@example.com,73
User6550,user6550@example.com,11
User6551,user6551@example.com,45
User6552,user6552@example.com,79
User6553,user6553@example.com,10
User6554,user6554@example.com,91
User6555,user6555@example.com,71
User6556,user6556@example.com,51
User6557,user6557@example.com,94
User6558,user6558@example.com,56
User6559,user6559@example.com,21
User6560,user6560@example.com,16
User6561,user6561@example.com,58
User6562,user6562@example.com,8
User6563,user6563@example.com,23
User6564,user6564@example.com,15
User6565,user6565@example.com,84
User6566,user6566@example.com,41
User6567,user6567@example.com,63
User6568,user6568@example.com,23
User6569,user6569@example.com,26
User6570,user6570@example.com,20
User6571,user6571@example.com,4
User6572,user6572@example.com,90
User6573,user6573@example.com,63
User6574,user6574@example.com,12
User6575,user6575@example.com,17
User6576,user6576@example.com,26
User6577,user6577@example.com,43
User6578,user6578@example.com,71
User6579,user6579@example.com,37
User6580,user6580@example.com,53
User6581,user6581@example.com,43
User6582,user6582@example.com,47
User6583,user6583@example.com,41
User6584,user6584@example.com,69
User6585,user6585@example.com,41
User6586,user6586@example.com,45
User6587,user6587@example.com,35
User6588,user6588@example.com,65
User6589,user6589@example.com,58
User6590,user6590@example.com,7
User6591,user6591@example.com,34
User6592,user6592@example.com,16
User6593,user6593@example.com,73
User6594,user6594@example.com,44
User6595,user6595@example.com,61
User6596,user6596@example.com,63
User6597,user6597@example.com,61
User6598,user6598@example.com,74
User6599,user6599@example.com,77
User6600,user6600@example.com,25
User6601,user6601@example.com,36
User6602,user6602@example.com,13
User6603,user6603@example.com,34
User6604,user6604@example.com,45
User6605,user6605@example.com,75
User6606,user6606@example.com,16
User6607,user6607@example.com,87
User6608,user6608@example.com,13
User6609,user6609@example.com,45
User6610,user6610@example.com,13
User6611,user6611@example.com,41
User6612,user6612@example.com,92
User6613,user6613@example.com,80
User6614,user6614@example.com,99
User6615,user6615@example.com,41
User6616,user6616@example.com,47
User6617,user6617@example.com,37
User6618,user6618@example.com,32
User6619,user6619@example.com,72
User6620,user6620@example.com,58
User6621,user6621@example.com,96
User6622,user6622@example.com,1
User6623,user6623@example.com,89
User6624,user6624@example.com,84
User6625,user6625@example.com,20
User6626,user6626@example.com,70
User6627,user6627@example.com,40
User6628,user6628@example.com,3
User6629,user6629@example.com,93
User6630,user6630@example.com,81
User6631,user6631@example.com,28
User6632,user6632@example.com,56
User6633,user6633@example.com,93
User6634,user6634@example.com,21
User6635,user6635@example.com,57
User6636,user6636@example.com,24
User6637,user6637@example.com,4
User6638,user6638@example.com,54
User6639,user6639@example.com,62
User6640,user6640@example.com,46
User6641,user6641@example.com,41
User6642,user6642@example.com,40
User6643,user6643@example.com,64
User6644,user6644@example.com,71
User6645,user6645@example.com,69
User6646,user6646@example.com,46
User6647,user6647@example.com,88
User6648,user6648@example.com,23
User6649,user6649@example.com,71
User6650,user6650@example.com,42
User6651,user6651@example.com,83
User6652,user6652@example.com,87
User6653,user6653@example.com,55
User6654,user6654@example.com,65
User6655,user6655@example.com,17
User6656,user6656@example.com,4
User6657,user6657@example.com,24
User6658,user6658@example.com,55
User6659,user6659@example.com,2
User6660,user6660@example.com,78
User6661,user6661@example.com,83
User6662,user6662@example.com,50
User6663,user6663@example.com,97
User6664,user6664@example.com,13
User6665,user6665@example.com,30
User6666,user6666@example.com,67
User6667,user6667@example.com,67
User6668,user6668@example.com,6
User6669,user6669@example.com,51
User6670,user6670@example.com,50
User6671,user6671@example.com,39
User6672,user6672@example.com,75
User6673,user6673@example.com,95
User6674,user6674@example.com,27
User6675,user6675@example.com,45
User6676,user6676@example.com,42
User6677,user6677@example.com,5
User6678,user6678@example.com,3
User6679,user6679@example.com,48
User6680,user6680@example.com,87
User6681,user6681@example.com,22
User6682,user6682@example.com,47
User6683,user6683@example.com,13
User6684,user6684@example.com,98
User6685,user6685@example.com,68
User6686,user6686@example.com,42
User6687,user6687@example.com,67
User6688,user6688@example.com,61
User6689,user6689@example.com,79
User6690,user6690@example.com,12
User6691,user6691@example.com,2
User6692,user6692@example.com,96
User6693,user6693@example.com,56
User6694,user6694@example.com,39
User6695,user6695@example.com,72
User6696,user6696@example.com,94
User6697,user6697@example.com,39
User6698,user6698@example.com,63
User6699,user6699@example.com,38
User6700,user6700@example.com,99
User6701,user6701@example.com,90
User6702,user6702@example.com,33
User6703,user6703@example.com,71
User6704,user6704@example.com,27
User6705,user6705@example.com,48
User6706,user6706@example.com,92
User6707,user6707@example.com,30
User6708,user6708@example.com,10
User6709,user6709@example.com,70
User6710,user6710@example.com,3
User6711,user6711@example.com,80
User6712,user6712@example.com,68
User6713,user6713@example.com,51
User6714,user6714@example.com,81
User6715,user6715@example.com,36
User6716,user6716@example.com,70
User6717,user6717@example.com,73
User6718,user6718@example.com,64
User6719,user6719@example.com,52
User6720,user6720@example.com,3
User6721,user6721@example.com,68
User6722,user6722@example.com,48
User6723,user6723@example.com,26
User6724,user6724@example.com,92
User6725,user6725@example.com,82
User6726,user6726@example.com,47
User6727,user6727@example.com,48
User6728,user6728@example.com,20
User6729,user6729@example.com,59
User6730,user6730@example.com,56
User6731,user6731@example.com,59
User6732,user6732@example.com,29
User6733,user6733@example.com,86
User6734,user6734@example.com,87
User6735,user6735@example.com,67
User6736,user6736@example.com,31
User6737,user6737@example.com,88
User6738,user6738@example.com,1
User6739,user6739@example.com,28
User6740,user6740@example.com,11
User6741,user6741@example.com,76
User6742,user6742@example.com,73
User6743,user6743@example.com,13
User6744,user6744@example.com,4
User6745,user6745@example.com,61
User6746,user6746@example.com,6
User6747,user6747@example.com,62
User6748,user6748@example.com,16
User6749,user6749@example.com,29
User6750,user6750@example.com,63
User6751,user6751@example.com,60
User6752,user6752@example.com,47
User6753,user6753@example.com,80
User6754,user6754@example.com,11
User6755,user6755@example.com,47
User6756,user6756@example.com,68
User6757,user6757@example.com,94
User6758,user6758@example.com,3
User6759,user6759@example.com,65
User6760,user6760@example.com,8
User6761,user6761@example.com,56
User6762,user6762@example.com,49
User6763,user6763@example.com,14
User6764,user6764@example.com,18
User6765,user6765@example.com,44
User6766,user6766@example.com,18
User6767,user6767@example.com,22
User6768,user6768@example.com,77
User6769,user6769@example.com,36
User6770,user6770@example.com,73
User6771,user6771@example.com,79
User6772,user6772@example.com,95
User6773,user6773@example.com,10
User6774,user6774@example.com,94
User6775,user6775@example.com,62
User6776,user6776@example.com,19
User6777,user6777@example.com,48
User6778,user6778@example.com,99
User6779,user6779@example.com,82
User6780,user6780@example.com,27
User6781,user6781@example.com,94
User6782,user6782@example.com,19
User6783,user6783@example.com,21
User6784,user6784@example.com,6
User6785,user6785@example.com,12
User6786,user6786@example.com,15
User6787,user6787@example.com,96
User6788,user6788@example.com,94
User6789,user6789@example.com,42
User6790,user6790@example.com,90
User6791,user6791@example.com,86
User6792,user6792@example.com,17
User6793,user6793@example.com,94
User6794,user6794@example.com,5
User6795,user6795@example.com,24
User6796,user6796@example.com,47
User6797,user6797@example.com,6
User6798,user6798@example.com,77
User6799,user6799@example.com,9
User6800,user6800@example.com,17
User6801,user6801@example.com,60
User6802,user6802@example.com,50
User6803,user6803@example.com,54
User6804,user6804@example.com,83
User6805,user6805@example.com,53
User6806,user6806@example.com,94
User6807,user6807@example.com,65
User6808,user6808@example.com,4
User6809,user6809@example.com,1
User6810,user6810@example.com,76
User6811,user6811@example.com,31
User6812,user6812@example.com,60
User6813,user6813@example.com,62
User6814,user6814@example.com,8
User6815,user6815@example.com,93
User6816,user6816@example.com,56
User6817,user6817@example.com,29
User6818,user6818@example.com,30
User6819,user6819@example.com,95
User6820,user6820@example.com,60
User6821,user6821@example.com,14
User6822,user6822@example.com,48
User6823,user6823@example.com,46
User6824,user6824@example.com,27
User6825,user6825@example.com,81
User6826,user6826@example.com,96
User6827,user6827@example.com,71
User6828,user6828@example.com,99
User6829,user6829@example.com,40
User6830,user6830@example.com,26
User6831,user6831@example.com,87
User6832,user6832@example.com,85
User6833,user6833@example.com,80
User6834,user6834@example.com,25
User6835,user6835@example.com,14
User6836,user6836@example.com,93
User6837,user6837@example.com,4
User6838,user6838@example.com,54
User6839,user6839@example.com,14
User6840,user6840@example.com,9
User6841,user6841@example.com,97
User6842,user6842@example.com,46
User6843,user6843@example.com,97
User6844,user6844@example.com,65
User6845,user6845@example.com,36
User6846,user6846@example.com,62
User6847,user6847@example.com,62
User6848,user6848@example.com,51
User6849,user6849@example.com,19
User6850,user6850@example.com,98
User6851,user6851@example.com,68
User6852,user6852@example.com,41
User6853,user6853@example.com,39
User6854,user6854@example.com,62
User6855,user6855@example.com,59
User6856,user6856@example.com,91
User6857,user6857@example.com,33
User6858,user6858@example.com,23
User6859,user6859@example.com,45
User6860,user6860@example.com,14
User6861,user6861@example.com,41
User6862,user6862@example.com,57
User6863,user6863@example.com,71
User6864,user6864@example.com,79
User6865,user6865@example.com,74
User6866,user6866@example.com,2
User6867,user6867@example.com,89
User6868,user6868@example.com,38
